date,storage,release,net_inflow
4/8/1979,1181.364333,1.133,106.0558395
4/9/1979,1190.429667,1.133,106.0558395
4/10/1979,1199.495,51.452,156.3748395
4/11/1979,1208.560333,39.417,144.3398395
4/12/1979,1217.625667,1.133,106.0558395
4/13/1979,1226.691,57.058,161.9808395
4/14/1979,1235.756333,1.133,106.0558395
4/15/1979,1244.821667,1.133,106.0558395
4/16/1979,1253.887,57.964,77.2927037
4/17/1979,1255.557,30.979,50.3077037
4/18/1979,1257.227,3.908,49.34395679
4/19/1979,1261.152667,1.133,46.56895679
4/20/1979,1265.078333,1.133,46.56895679
4/21/1979,1269.004,1.133,46.56895679
4/22/1979,1272.929667,1.133,46.56895679
4/23/1979,1276.855333,1.133,46.56895679
4/24/1979,1280.781,1.133,84.50568519
4/25/1979,1287.9844,1.133,84.50568519
4/26/1979,1295.1878,1.133,84.50568519
4/27/1979,1302.3912,1.133,84.50568519
4/28/1979,1309.5946,1.133,84.50568519
4/29/1979,1316.798,1.133,84.50568519
4/30/1979,1324.0014,1.133,84.50568519
5/1/1979,1331.2048,1.133,84.50568519
5/2/1979,1338.4082,1.133,84.50568519
5/3/1979,1345.6116,1.133,84.50568519
5/4/1979,1352.815,1.133,84.50568519
5/5/1979,1360.0184,1.133,84.50568519
5/6/1979,1367.2218,1.133,84.50568519
5/7/1979,1374.4252,34.49,117.8626852
5/8/1979,1381.6286,29.053,112.4256852
5/9/1979,1388.832,33.895,33.895
5/10/1979,1388.832,84.78,33.59106322
5/11/1979,1384.409276,77.928,26.73906322
5/12/1979,1379.986552,92.511,41.32206322
5/13/1979,1375.563828,92.511,41.32206322
5/14/1979,1371.141103,92.879,41.69006322
5/15/1979,1366.718379,77.928,26.73906322
5/16/1979,1362.295655,77.786,26.59706322
5/17/1979,1357.872931,73.397,22.20806322
5/18/1979,1353.450207,77.73,26.54106322
5/19/1979,1349.027483,69.829,18.64006322
5/20/1979,1344.604759,36.812,-14.37693678
5/21/1979,1340.182034,87.612,36.42306322
5/22/1979,1335.75931,144.189,93.00006322
5/23/1979,1331.336586,145.237,94.04806322
5/24/1979,1326.913862,148.437,97.24806322
5/25/1979,1322.491138,149.598,98.40906322
5/26/1979,1318.068414,88.462,37.27306322
5/27/1979,1313.64569,68.838,17.64906322
5/28/1979,1309.222966,150.56,99.37106322
5/29/1979,1304.800241,150.447,99.25806322
5/30/1979,1300.377517,151.976,100.7870632
5/31/1979,1295.954793,151.721,100.5320632
6/1/1979,1291.532069,152.09,100.9010632
6/2/1979,1287.109345,151.721,100.5320632
6/3/1979,1282.686621,152.203,101.0140632
6/4/1979,1278.263897,152.429,101.2400632
6/5/1979,1273.841172,149.853,98.66406322
6/6/1979,1269.418448,150.192,99.00306322
6/7/1979,1264.995724,150.674,99.48506322
6/8/1979,1260.573,120.658,95.81935621
6/9/1979,1258.426941,1.133,-23.70564379
6/10/1979,1256.280882,1.133,-23.70564379
6/11/1979,1254.134824,84.611,59.77235621
6/12/1979,1251.988765,113.975,89.13635621
6/13/1979,1249.842706,93.417,68.57835621
6/14/1979,1247.696647,102.394,77.55535621
6/15/1979,1245.550588,105.423,80.58435621
6/16/1979,1243.404529,106.386,81.54735621
6/17/1979,1241.258471,1.133,-23.70564379
6/18/1979,1239.112412,67.734,42.89535621
6/19/1979,1236.966353,49.668,24.82935621
6/20/1979,1234.820294,65.723,40.88435621
6/21/1979,1232.674235,112.701,87.86235621
6/22/1979,1230.528176,112.446,87.60735621
6/23/1979,1228.382118,91.067,66.22835621
6/24/1979,1226.236059,92.001,67.16235621
6/25/1979,1224.09,63.826,46.06932789
6/26/1979,1222.555824,111.625,93.86832789
6/27/1979,1221.021647,112.219,94.46232789
6/28/1979,1219.487471,108.227,90.47032789
6/29/1979,1217.953294,105.565,87.80832789
6/30/1979,1216.419118,2.265,-15.49167211
7/1/1979,1214.884941,1.133,-16.62367211
7/2/1979,1213.350765,35.821,18.06432789
7/3/1979,1211.816588,98.033,80.27632789
7/4/1979,1210.282412,98.741,80.98432789
7/5/1979,1208.748235,98.854,81.09732789
7/6/1979,1207.214059,105.565,87.80832789
7/7/1979,1205.679882,103.894,86.13732789
7/8/1979,1204.145706,105.423,87.66632789
7/9/1979,1202.611529,105.423,87.66632789
7/10/1979,1201.077353,99.08,81.32332789
7/11/1979,1199.543176,1.133,-16.62367211
7/12/1979,1198.009,29.987,-25.9042037
7/13/1979,1193.18,106.018,50.1267963
7/14/1979,1188.351,57.398,1.506796296
7/15/1979,1183.522,57.54,1.648796296
7/16/1979,1178.693,50.602,7.623604938
7/17/1979,1174.979667,57.285,14.30660494
7/18/1979,1171.266333,57.398,14.41960494
7/19/1979,1167.553,64.421,21.44260494
7/20/1979,1163.839667,64.591,21.61260494
7/21/1979,1160.126333,1.133,-41.84539506
7/22/1979,1156.413,1.133,-35.37934568
7/23/1979,1153.258333,57.058,20.54565432
7/24/1979,1150.103667,23.418,-13.09434568
7/25/1979,1146.949,57.625,39.44791667
7/26/1979,1145.3785,57.766,39.58891667
7/27/1979,1143.808,1.133,-17.04408333
7/28/1979,1142.2375,1.133,-17.04408333
7/29/1979,1140.667,1.133,-35.09963889
7/30/1979,1137.5365,64.789,28.55636111
7/31/1979,1134.406,57.795,39.72787037
8/1/1979,1132.845,57.908,39.84087037
8/2/1979,1131.284,1.133,1.133
8/3/1979,1131.284,1.133,1.133
8/4/1979,1131.284,1.133,1.133
8/5/1979,1131.284,1.133,1.133
8/6/1979,1131.284,16.141,-7.846268519
8/7/1979,1129.2115,38.086,14.09873148
8/8/1979,1127.139,37.576,13.58873148
8/9/1979,1125.0665,51.338,27.35073148
8/10/1979,1122.994,36.897,12.90973148
8/11/1979,1120.9215,1.133,-22.85426852
8/12/1979,1118.849,1.133,-34.54408333
8/13/1979,1115.7665,52.867,17.18991667
8/14/1979,1112.684,37.038,1.360916667
8/15/1979,1109.6015,37.378,1.700916667
8/16/1979,1106.519,37.237,1.559916667
8/17/1979,1103.4365,37.237,1.559916667
8/18/1979,1100.354,1.133,1.133
8/19/1979,1100.354,1.133,-34.24026389
8/20/1979,1097.29775,44.146,8.772736111
8/21/1979,1094.2415,51.905,16.53173611
8/22/1979,1091.18525,37.491,2.117736111
8/23/1979,1088.129,15.829,-1.780953704
8/24/1979,1086.6075,30.214,12.6040463
8/25/1979,1085.086,1.133,1.133
8/26/1979,1085.086,1.133,27.66222454
8/27/1979,1087.378125,22.059,48.58822454
8/28/1979,1089.67025,30.582,57.11122454
8/29/1979,1091.962375,59.041,85.57022454
8/30/1979,1094.2545,44.514,71.04322454
8/31/1979,1096.546625,43.098,69.62722454
9/1/1979,1098.83875,1.133,27.66222454
9/2/1979,1101.130875,1.133,27.66222454
9/3/1979,1103.423,1.133,-13.06375926
9/4/1979,1102.1964,32.876,18.67924074
9/5/1979,1100.9698,42.277,28.08024074
9/6/1979,1099.7432,43.806,29.60924074
9/7/1979,1098.5166,44.146,29.94924074
9/8/1979,1097.29,1.133,1.133
9/9/1979,1097.29,1.133,-34.1795
9/10/1979,1094.239,44.401,9.0885
9/11/1979,1091.188,44.627,9.3145
9/12/1979,1088.137,51.565,16.2525
9/13/1979,1085.086,1.133,-16.44801852
9/14/1979,1083.567,23.305,5.723981481
9/15/1979,1082.048,1.133,1.133
9/16/1979,1082.048,1.133,-22.25048765
9/17/1979,1080.027667,30.469,7.085512346
9/18/1979,1078.007333,30.469,7.085512346
9/19/1979,1075.987,23.305,-0.00132716
9/20/1979,1073.973333,8.863,-14.44332716
9/21/1979,1071.959667,37.095,13.78867284
9/22/1979,1069.946,1.133,1.133
9/23/1979,1069.946,1.133,-39.33960802
9/24/1979,1066.449167,45.222,4.749391975
9/25/1979,1062.952333,45.222,4.749391975
9/26/1979,1059.4555,44.627,4.154391975
9/27/1979,1055.958667,58.587,18.11439198
9/28/1979,1052.461833,38.086,-2.386608025
9/29/1979,1048.965,1.133,1.133
